"","time","R","G","B_V","C_V","initialvalue","p_val","mu_M","R_modifier","alpha_1","infection_length"
"310",30.9,4557791.29110913,781.043920809991,5,0.1,4385.965,1,1,1,1,NA
"311",31,4570035.7129526,792.768014390034,5,0.1,4385.965,1,1,1,1,NA
"312",31.1,4582130.63326173,804.85468322014,5,0.1,4385.965,1,1,1,1,NA
"313",31.2,4594073.18706644,817.347256113151,5,0.1,4385.965,1,1,1,1,NA
"314",31.3,4605860.22998732,830.280633032269,5,0.1,4385.965,1,1,1,1,NA
"315",31.4,4617488.68719966,843.671955719888,5,0.1,4385.965,1,1,1,1,NA
"316",31.5,4628955.82625362,857.518020135452,5,0.1,4385.965,1,1,1,1,NA
"317",31.6,4640259.37613097,871.800335667547,5,0.1,4385.965,1,1,1,1,NA
"318",31.7,4651397.47735272,886.495935540985,5,0.1,4385.965,1,1,1,1,NA
"319",31.8,4662368.41844231,901.589964069311,5,0.1,4385.965,1,1,1,1,NA
"320",31.9,4673170.30399173,917.085296941545,5,0.1,4385.965,1,1,1,1,NA
"321",32,4683800.76820395,933.005697696853,5,0.1,4385.965,1,1,1,1,NA
"322",32.1,4694256.80619014,949.391347807082,5,0.1,4385.965,1,1,1,1,NA
"323",32.2,4704534.84893181,966.288441434305,5,0.1,4385.965,1,1,1,1,NA
"324",32.3,4714630.98421595,983.736719404513,5,0.1,4385.965,1,1,1,1,NA
"325",32.4,4724541.29443856,1001.75957155744,5,0.1,4385.965,1,1,1,1,NA
"326",32.5,4734262.16642914,1020.36037591707,5,0.1,4385.965,1,1,1,1,NA
"327",32.6,4743790.43449547,1039.52641905645,5,0.1,4385.965,1,1,1,1,NA
"328",32.7,4753123.3625912,1059.23894251893,5,0.1,4385.965,1,1,1,1,NA
"329",32.8,4762258.38269485,1079.48558194308,5,0.1,4385.965,1,1,1,1,NA
"330",32.9,4771192.78224732,1100.27058226278,5,0.1,4385.965,1,1,1,1,NA
"331",33,4779923.37286756,1121.61899862853,5,0.1,4385.965,1,1,1,1,NA
"332",33.1,4788446.30507678,1143.57332203948,5,0.1,4385.965,1,1,1,1,NA
"333",33.2,4796757.12444523,1166.18379068617,5,0.1,4385.965,1,1,1,1,NA
"334",33.3,4804850.94213911,1189.49597307205,5,0.1,4385.965,1,1,1,1,NA
"335",33.4,4812722.83268756,1213.54024551214,5,0.1,4385.965,1,1,1,1,NA
"336",33.5,4820368.11059732,1238.32708138539,5,0.1,4385.965,1,1,1,1,NA
"337",33.6,4827782.53709325,1263.84991853522,5,0.1,4385.965,1,1,1,1,NA
"338",33.7,4834962.33814971,1290.09455850607,5,0.1,4385.965,1,1,1,1,NA
"339",33.8,4841903.91069522,1317.05161544017,5,0.1,4385.965,1,1,1,1,NA
"340",33.9,4848603.574688,1344.72739250591,5,0.1,4385.965,1,1,1,1,NA
"341",34,4855057.15680105,1373.1491375061,5,0.1,4385.965,1,1,1,1,NA
"342",34.1,4861259.80532297,1402.36269384777,5,0.1,4385.965,1,1,1,1,NA
"343",34.2,4867206.03175691,1432.42339824806,5,0.1,4385.965,1,1,1,1,NA
"344",34.3,4872889.81833981,1463.38359005311,5,0.1,4385.965,1,1,1,1,NA
"345",34.4,4878305.08825519,1495.28137511152,5,0.1,4385.965,1,1,1,1,NA
"346",34.5,4883445.95127886,1528.13484276366,5,0.1,4385.965,1,1,1,1,NA
"347",34.6,4888306.97267776,1561.94390675778,5,0.1,4385.965,1,1,1,1,NA
"348",34.7,4892883.2282315,1596.69915140502,5,0.1,4385.965,1,1,1,1,NA
"349",34.8,4897169.99326769,1632.39441958895,5,0.1,4385.965,1,1,1,1,NA
"350",34.9,4901162.52223639,1669.03839600514,5,0.1,4385.965,1,1,1,1,NA
"351",35,4904855.61102742,1706.66094430935,5,0.1,4385.965,1,1,1,1,NA
"352",35.1,4908243.34492897,1745.31175717,5,0.1,4385.965,1,1,1,1,NA
"353",35.2,4911319.15289032,1785.05177856303,5,0.1,4385.965,1,1,1,1,NA
"354",35.3,4914075.90718713,1825.94054854315,5,0.1,4385.965,1,1,1,1,NA
"355",35.4,4916506.32375363,1868.02417037179,5,0.1,4385.965,1,1,1,1,NA
"356",35.5,4918603.37450054,1911.32839446331,5,0.1,4385.965,1,1,1,1,NA
"357",35.6,4920360.45657468,1955.85943484765,5,0.1,4385.965,1,1,1,1,NA
"358",35.7,4921771.52399332,2001.61226843453,5,0.1,4385.965,1,1,1,1,NA
"359",35.8,4922830.90074674,2048.58336593395,5,0.1,4385.965,1,1,1,1,NA
"360",35.9,4923532.85303724,2096.78311975098,5,0.1,4385.965,1,1,1,1,NA
"361",36,4923871.30484209,2146.24331170394,5,0.1,4385.965,1,1,1,1,NA
"362",36.1,4923839.5368805,2197.01677944124,5,0.1,4385.965,1,1,1,1,NA
"363",36.2,4923430.06995104,2249.16932725849,5,0.1,4385.965,1,1,1,1,NA
"364",36.3,4922634.94928054,2302.76683279311,5,0.1,4385.965,1,1,1,1,NA
"365",36.4,4921446.05729945,2357.86232234078,5,0.1,4385.965,1,1,1,1,NA
"366",36.5,4919855.4854979,2414.48783833564,5,0.1,4385.965,1,1,1,1,NA
"367",36.6,4917855.91950402,2472.65416963793,5,0.1,4385.965,1,1,1,1,NA
"368",36.7,4915440.66733847,2532.35860486444,5,0.1,4385.965,1,1,1,1,NA
"369",36.8,4912603.49506315,2593.5978580807,5,0.1,4385.965,1,1,1,1,NA
"370",36.9,4909338.33644068,2656.38135317812,5,0.1,4385.965,1,1,1,1,NA
"371",37,4905638.8376618,2720.73987276219,5,0.1,4385.965,1,1,1,1,NA
"372",37.1,4901498.08523319,2786.72626631649,5,0.1,4385.965,1,1,1,1,NA
"373",37.2,4896908.54653057,2854.40784357672,5,0.1,4385.965,1,1,1,1,NA
"374",37.3,4891862.19756423,2923.8532130208,5,0.1,4385.965,1,1,1,1,NA
"375",37.4,4886350.94796329,2995.1184113982,5,0.1,4385.965,1,1,1,1,NA
"376",37.5,4880367.04400943,3068.23747215738,5,0.1,4385.965,1,1,1,1,NA
"377",37.6,4873903.41853377,3143.22098285756,5,0.1,4385.965,1,1,1,1,NA
"378",37.7,4866953.83947712,3220.06322572421,5,0.1,4385.965,1,1,1,1,NA
"379",37.8,4859512.73956609,3298.75522684678,5,0.1,4385.965,1,1,1,1,NA
"380",37.9,4851574.93789667,3379.29896868324,5,0.1,4385.965,1,1,1,1,NA
"381",38,4843135.16200616,3461.71729409547,5,0.1,4385.965,1,1,1,1,NA
"382",38.1,4834187.81065986,3546.05567083422,5,0.1,4385.965,1,1,1,1,NA
"383",38.2,4824726.76620262,3632.3750769844,5,0.1,4385.965,1,1,1,1,NA
"384",38.3,4814745.65312684,3720.73854225473,5,0.1,4385.965,1,1,1,1,NA
"385",38.4,4804238.12988197,3811.19622654478,5,0.1,4385.965,1,1,1,1,NA
"386",38.5,4793198.43486521,3903.77465029847,5,0.1,4385.965,1,1,1,1,NA
"387",38.6,4781621.7026184,3998.4740331149,5,0.1,4385.965,1,1,1,1,NA
"388",38.7,4769504.17421748,4095.27482096809,5,0.1,4385.965,1,1,1,1,NA
"389",38.8,4756843.0827991,4194.15088274954,5,0.1,4385.965,1,1,1,1,NA
"390",38.9,4743636.30935063,4295.08454534624,5,0.1,4385.965,1,1,1,1,NA
"391",39,4729882.03692399,4398.07759662334,5,0.1,4385.965,1,1,1,1,NA
"392",39.1,4715578.30895942,4503.15415682147,5,0.1,4385.965,1,1,1,1,NA
"393",39.2,4700723.06765578,4610.3540931689,5,0.1,4385.965,1,1,1,1,NA
"394",39.3,4685314.10279121,4719.71931876046,5,0.1,4385.965,1,1,1,1,NA
"395",39.4,4669349.68544728,4831.27799224989,5,0.1,4385.965,1,1,1,1,NA
"396",39.5,4652828.7444778,4945.03243665358,5,0.1,4385.965,1,1,1,1,NA
"397",39.6,4635751.61374154,5060.95527052258,5,0.1,4385.965,1,1,1,1,NA
"398",39.7,4618119.85239041,5178.99514913182,5,0.1,4385.965,1,1,1,1,NA
"399",39.8,4599936.57142864,5299.09003326164,5,0.1,4385.965,1,1,1,1,NA
"400",39.9,4581205.71382279,5421.182906315,5,0.1,4385.965,1,1,1,1,NA
"401",40,4561931.98101481,5545.2338369491,5,0.1,4385.965,1,1,1,1,NA
"402",40.1,4542120.38528943,5671.2238453142,5,0.1,4385.965,1,1,1,1,NA
"403",40.2,4521775.86934446,5799.14901575622,5,0.1,4385.965,1,1,1,1,NA
"404",40.3,4500903.91645635,5929.0068371151,5,0.1,4385.965,1,1,1,1,NA
"405",40.4,4479510.47104689,6060.7797832999,5,0.1,4385.965,1,1,1,1,NA
"406",40.5,4457602.49595115,6194.42217248327,5,0.1,4385.965,1,1,1,1,NA
"407",40.6,4435188.67932225,6329.85517583766,5,0.1,4385.965,1,1,1,1,NA
"408",40.7,4412279.12563255,6466.97178302753,5,0.1,4385.965,1,1,1,1,NA
"409",40.8,4388885.6376219,6605.64981292463,5,0.1,4385.965,1,1,1,1,NA
"410",40.9,4365021.478933,6745.76803286318,5,0.1,4385.965,1,1,1,1,NA
"411",41,4340700.51964558,6887.21925153355,5,0.1,4385.965,1,1,1,1,NA
"412",41.1,4315937.37447916,7029.91539333914,5,0.1,4385.965,1,1,1,1,NA
"413",41.2,4290747.02485976,7173.78255195247,5,0.1,4385.965,1,1,1,1,NA
"414",41.3,4265144.65190927,7318.74779347499,5,0.1,4385.965,1,1,1,1,NA
"415",41.4,4239146.42437543,7464.72259860722,5,0.1,4385.965,1,1,1,1,NA
"416",41.5,4212769.51681313,7611.58908689454,5,0.1,4385.965,1,1,1,1,NA
"417",41.6,4186032.47425727,7759.19417161128,5,0.1,4385.965,1,1,1,1,NA
"418",41.7,4158955.71417926,7907.35379391127,5,0.1,4385.965,1,1,1,1,NA
"419",41.8,4131561.02083426,8055.86562957011,5,0.1,4385.965,1,1,1,1,NA
"420",41.9,4103871.44597889,8204.52548914471,5,0.1,4385.965,1,1,1,1,NA
"421",42,4075911.01509691,8353.14126093328,5,0.1,4385.965,1,1,1,1,NA
"422",42.1,4047703.98215637,8501.53921576801,5,0.1,4385.965,1,1,1,1,NA
"423",42.2,4019274.93974354,8649.56037307181,5,0.1,4385.965,1,1,1,1,NA
"424",42.3,3990648.72339189,8797.04839294767,5,0.1,4385.965,1,1,1,1,NA
"425",42.4,3961850.42832855,8943.83365882045,5,0.1,4385.965,1,1,1,1,NA
"426",42.5,3932906.06875572,9089.71961609043,5,0.1,4385.965,1,1,1,1,NA
"427",42.6,3903842.57018525,9234.47660806409,5,0.1,4385.965,1,1,1,1,NA
"428",42.7,3874687.90613333,9377.84558943869,5,0.1,4385.965,1,1,1,1,NA
"429",42.8,3845471.2383332,9519.55042470641,5,0.1,4385.965,1,1,1,1,NA
"430",42.9,3816222.25143483,9659.31427976156,5,0.1,4385.965,1,1,1,1,NA
"431",43,3786970.94225058,9796.87414144116,5,0.1,4385.965,1,1,1,1,NA
"432",43.1,3757747.3218753,9931.98829994605,5,0.1,4385.965,1,1,1,1,NA
"433",43.2,3728580.83269022,10064.4343235432,5,0.1,4385.965,1,1,1,1,NA
"434",43.3,3699500.61229762,10193.9986783614,5,0.1,4385.965,1,1,1,1,NA
"435",43.4,3670535.54557803,10320.4622824232,5,0.1,4385.965,1,1,1,1,NA
"436",43.5,3641714.27302508,10443.587753487,5,0.1,4385.965,1,1,1,1,NA
"437",43.6,3613065.72109872,10563.1134440489,5,0.1,4385.965,1,1,1,1,NA
"438",43.7,3584618.97479528,10678.7567248648,5,0.1,4385.965,1,1,1,1,NA
"439",43.8,3556403.11490156,10790.2255263994,5,0.1,4385.965,1,1,1,1,NA
"440",43.9,3528447.19029918,10897.234078836,5,0.1,4385.965,1,1,1,1,NA
"441",44,3500779.61049176,10999.5173110933,5,0.1,4385.965,1,1,1,1,NA
"442",44.1,3473427.8848371,11096.8390011435,5,0.1,4385.965,1,1,1,1,NA
"443",44.2,3446418.51188157,11188.9911915395,5,0.1,4385.965,1,1,1,1,NA
"444",44.3,3419776.69276507,11275.7857203118,5,0.1,4385.965,1,1,1,1,NA
"445",44.4,3393526.60443394,11357.0416315757,5,0.1,4385.965,1,1,1,1,NA
"446",44.5,3367691.54807697,11432.5736725857,5,0.1,4385.965,1,1,1,1,NA
"447",44.6,3342293.98937268,11502.186564795,5,0.1,4385.965,1,1,1,1,NA
"448",44.7,3317355.84858563,11565.6774336555,5,0.1,4385.965,1,1,1,1,NA
"449",44.8,3292898.29535681,11622.8456904817,5,0.1,4385.965,1,1,1,1,NA
"450",44.9,3268941.55529621,11673.5068768226,5,0.1,4385.965,1,1,1,1,NA
"451",45,3245504.82488417,11717.5055959872,5,0.1,4385.965,1,1,1,1,NA
"452",45.1,3222605.82509753,11754.7231294523,5,0.1,4385.965,1,1,1,1,NA
"453",45.2,3200260.74500096,11785.0774005636,5,0.1,4385.965,1,1,1,1,NA
"454",45.3,3178484.30664349,11808.5158569638,5,0.1,4385.965,1,1,1,1,NA
"455",45.4,3157289.6632532,11825.0044026267,5,0.1,4385.965,1,1,1,1,NA
"456",45.5,3136688.73448121,11834.516830951,5,0.1,4385.965,1,1,1,1,NA
"457",45.6,3116692.38069546,11837.0288319185,5,0.1,4385.965,1,1,1,1,NA
"458",45.7,3097310.37094659,11832.5187463703,5,0.1,4385.965,1,1,1,1,NA
"459",45.8,3078551.57670973,11820.9746319266,5,0.1,4385.965,1,1,1,1,NA
"460",45.9,3060423.81173805,11802.4048309539,5,0.1,4385.965,1,1,1,1,NA
"461",46,3042933.63372572,11776.8480075231,5,0.1,4385.965,1,1,1,1,NA
"462",46.1,3026086.36762311,11744.3789436973,5,0.1,4385.965,1,1,1,1,NA
"463",46.2,3009885.87775345,11705.1080738268,5,0.1,4385.965,1,1,1,1,NA
"464",46.3,2994334.69540676,11659.1750617205,5,0.1,4385.965,1,1,1,1,NA
"465",46.4,2979434.0498249,11606.7389242885,5,0.1,4385.965,1,1,1,1,NA
"466",46.5,2965184.1168853,11547.9679839305,5,0.1,4385.965,1,1,1,1,NA
"467",46.6,2951584.1247571,11483.0337960116,5,0.1,4385.965,1,1,1,1,NA
"468",46.7,2938632.52079833,11412.1100768863,5,0.1,4385.965,1,1,1,1,NA
"469",46.8,2926327.01928088,11335.3762978434,5,0.1,4385.965,1,1,1,1,NA
"470",46.9,2914664.57183206,11253.0243000253,5,0.1,4385.965,1,1,1,1,NA
"471",47,2903641.34023824,11165.2651650416,5,0.1,4385.965,1,1,1,1,NA
"472",47.1,2893252.62887479,11072.3334208557,5,0.1,4385.965,1,1,1,1,NA
"473",47.2,2883492.85596634,10974.4864921087,5,0.1,4385.965,1,1,1,1,NA
"474",47.3,2874355.56818465,10871.9999371244,5,0.1,4385.965,1,1,1,1,NA
"475",47.4,2865833.52885288,10765.1588548245,5,0.1,4385.965,1,1,1,1,NA
"476",47.5,2857918.88195481,10654.2492647174,5,0.1,4385.965,1,1,1,1,NA
"477",47.6,2850603.2466719,10539.5519529495,5,0.1,4385.965,1,1,1,1,NA
"478",47.7,2843877.86524855,10421.3390845634,5,0.1,4385.965,1,1,1,1,NA
"479",47.8,2837733.69942997,10299.8769805182,5,0.1,4385.965,1,1,1,1,NA
"480",47.9,2832161.39975792,10175.429964449,5,0.1,4385.965,1,1,1,1,NA
"481",48,2827151.3081604,10048.2656107332,5,0.1,4385.965,1,1,1,1,NA
"482",48.1,2822693.41229415,9918.65803368612,5,0.1,4385.965,1,1,1,1,NA
"483",48.2,2818777.31147175,9786.88881567625,5,0.1,4385.965,1,1,1,1,NA
"484",48.3,2815392.25393095,9653.24332104887,5,0.1,4385.965,1,1,1,1,NA
"485",48.4,2812527.14505441,9518.00527782008,5,0.1,4385.965,1,1,1,1,NA
"486",48.5,2810170.6859398,9381.44990965391,5,0.1,4385.965,1,1,1,1,NA
"487",48.6,2808311.44062662,9243.83819022666,5,0.1,4385.965,1,1,1,1,NA
"488",48.7,2806937.94875556,9105.41501068448,5,0.1,4385.965,1,1,1,1,NA
"489",48.8,2806038.76594267,8966.40971138574,5,0.1,4385.965,1,1,1,1,NA
"490",48.9,2805602.50622331,8827.03895892464,5,0.1,4385.965,1,1,1,1,NA
"491",49,2805617.80815928,8687.51197770611,5,0.1,4385.965,1,1,1,1,NA
"492",49.1,2806073.30518138,8548.03418317888,5,0.1,4385.965,1,1,1,1,NA
"493",49.2,2806957.58808974,8408.80877514176,5,0.1,4385.965,1,1,1,1,NA
"494",49.3,2808259.20291671,8270.0353888764,5,0.1,4385.965,1,1,1,1,NA
"495",49.4,2809966.66507236,8131.90684103598,5,0.1,4385.965,1,1,1,1,NA
"496",49.5,2812068.50872617,7994.60471032689,5,0.1,4385.965,1,1,1,1,NA
"497",49.6,2814553.35374758,7858.29539639738,5,0.1,4385.965,1,1,1,1,NA
"498",49.7,2817409.9744682,7723.12754062102,5,0.1,4385.965,1,1,1,1,NA
"499",49.8,2820627.33244819,7589.23388159978,5,0.1,4385.965,1,1,1,1,NA
"500",49.9,2824194.59924822,7456.73256020664,5,0.1,4385.965,1,1,1,1,NA
"501",50,2828101.14783905,7325.73128909106,5,0.1,4385.965,1,1,1,1,NA
"502",50.1,2832336.5131897,7196.33116194925,5,0.1,4385.965,1,1,1,1,NA
"503",50.2,2836890.35748308,7068.62939863047,5,0.1,4385.965,1,1,1,1,NA
"504",50.3,2841752.44821603,6942.71925529044,5,0.1,4385.965,1,1,1,1,NA
"505",50.4,2846912.65238049,6818.68911956227,5,0.1,4385.965,1,1,1,1,NA
"506",50.5,2852360.94612442,6696.61956542761,5,0.1,4385.965,1,1,1,1,NA
"507",50.6,2858087.46822824,6576.57943817817,5,0.1,4385.965,1,1,1,1,NA
"508",50.7,2864082.56287575,6458.62480785013,5,0.1,4385.965,1,1,1,1,NA
"509",50.8,2870336.81867597,6342.79857422052,5,0.1,4385.965,1,1,1,1,NA
"510",50.9,2876841.06645332,6229.13328334851,5,0.1,4385.965,1,1,1,1,NA
"511",51,2883586.37868365,6117.65341853643,5,0.1,4385.965,1,1,1,1,NA
"512",51.1,2890564.05171924,6008.37864719532,5,0.1,4385.965,1,1,1,1,NA
"513",51.2,2897765.54020956,5901.32699653625,5,0.1,4385.965,1,1,1,1,NA
"514",51.3,2905182.44962949,5796.51534729026,5,0.1,4385.965,1,1,1,1,NA
"515",51.4,2912806.52082341,5693.95872844288,5,0.1,4385.965,1,1,1,1,NA
"516",51.5,2920629.62339626,5593.66857162113,5,0.1,4385.965,1,1,1,1,NA
"517",51.6,2928643.78834611,5495.65040139683,5,0.1,4385.965,1,1,1,1,NA
"518",51.7,2936841.24292886,5399.90199800363,5,0.1,4385.965,1,1,1,1,NA
"519",51.8,2945214.42632874,5306.41339180999,5,0.1,4385.965,1,1,1,1,NA
"520",51.9,2953756.0025882,5215.16775887571,5,0.1,4385.965,1,1,1,1,NA
"521",52,2962458.86853706,5126.14341266942,5,0.1,4385.965,1,1,1,1,NA
"522",52.1,2971316.1269668,5039.3164765109,5,0.1,4385.965,1,1,1,1,NA
"523",52.2,2980321.02890164,4954.66359870111,5,0.1,4385.965,1,1,1,1,NA
"524",52.3,2989466.9689059,4872.16240012907,5,0.1,4385.965,1,1,1,1,NA
"525",52.4,2998747.47055623,4791.79125925287,5,0.1,4385.965,1,1,1,1,NA
"526",52.5,3008156.17209767,4713.52848797654,5,0.1,4385.965,1,1,1,1,NA
"527",52.6,3017686.84134169,4637.35040794948,5,0.1,4385.965,1,1,1,1,NA
"528",52.7,3027333.39535333,4563.22992499561,5,0.1,4385.965,1,1,1,1,NA
"529",52.8,3037089.92135766,4491.13577271422,5,0.1,4385.965,1,1,1,1,NA
"530",52.9,3046950.68846559,4421.0328212563,5,0.1,4385.965,1,1,1,1,NA
"531",53,3056910.14999443,4352.88305105494,5,0.1,4385.965,1,1,1,1,NA
"532",53.1,3066962.93356784,4286.64759924947,5,0.1,4385.965,1,1,1,1,NA
"533",53.2,3077103.80797598,4222.28865545647,5,0.1,4385.965,1,1,1,1,NA
"534",53.3,3087327.66235424,4159.7705292281,5,0.1,4385.965,1,1,1,1,NA
"535",53.4,3097629.48959949,4099.05983300656,5,0.1,4385.965,1,1,1,1,NA
"536",53.5,3108004.36509531,4040.12516690459,5,0.1,4385.965,1,1,1,1,NA
"537",53.6,3118447.455213,3982.93555941679,5,0.1,4385.965,1,1,1,1,NA
"538",53.7,3128954.0307988,3927.45903875758,5,0.1,4385.965,1,1,1,1,NA
"539",53.8,3139519.4848416,3873.66163879011,5,0.1,4385.965,1,1,1,1,NA
"540",53.9,3150139.34452917,3821.50720265359,5,0.1,4385.965,1,1,1,1,NA
"541",54,3160809.2810556,3770.95767783255,5,0.1,4385.965,1,1,1,1,NA
"542",54.1,3171525.10485669,3721.97439233455,5,0.1,4385.965,1,1,1,1,NA
"543",54.2,3182282.75048331,3674.51966136202,5,0.1,4385.965,1,1,1,1,NA
"544",54.3,3193078.24600919,3628.55802353792,5,0.1,4385.965,1,1,1,1,NA
"545",54.4,3203907.69637165,3584.05688759827,5,0.1,4385.965,1,1,1,1,NA
"546",54.5,3214767.26617382,3540.98635002146,5,0.1,4385.965,1,1,1,1,NA
"547",54.6,3225653.17534213,3499.31823995918,5,0.1,4385.965,1,1,1,1,NA
"548",54.7,3236561.70718974,3459.02477336353,5,0.1,4385.965,1,1,1,1,NA
"549",54.8,3247489.22457299,3420.07730087115,5,0.1,4385.965,1,1,1,1,NA
"550",54.9,3258432.18735372,3382.44559334812,5,0.1,4385.965,1,1,1,1,NA
"551",55,3269387.16411182,3346.09791266572,5,0.1,4385.965,1,1,1,1,NA
"552",55.1,3280350.83305697,3311.0018361443,5,0.1,4385.965,1,1,1,1,NA
"553",55.2,3291319.97092096,3277.12553942032,5,0.1,4385.965,1,1,1,1,NA
"554",55.3,3302291.43353658,3244.43911682656,5,0.1,4385.965,1,1,1,1,NA
"555",55.4,3313262.13138762,3212.91538108336,5,0.1,4385.965,1,1,1,1,NA
"556",55.5,3324229.01224247,3182.52991148785,5,0.1,4385.965,1,1,1,1,NA
"557",55.6,3335189.05390132,3153.26050429512,5,0.1,4385.965,1,1,1,1,NA
"558",55.7,3346139.26721363,3125.08601398711,5,0.1,4385.965,1,1,1,1,NA
"559",55.8,3357076.70873947,3097.98510382809,5,0.1,4385.965,1,1,1,1,NA
"560",55.9,3367998.49856458,3071.93532269322,5,0.1,4385.965,1,1,1,1,NA
"561",56,3378901.83548514,3046.91282499279,5,0.1,4385.965,1,1,1,1,NA
"562",56.1,3389784.0034078,3022.89282215304,5,0.1,4385.965,1,1,1,1,NA
"563",56.2,3400642.36603242,2999.85059738349,5,0.1,4385.965,1,1,1,1,NA
"564",56.3,3411474.35108806,2977.76271994738,5,0.1,4385.965,1,1,1,1,NA
"565",56.4,3422277.42908657,2956.60803520249,5,0.1,4385.965,1,1,1,1,NA
"566",56.5,3433049.09328985,2936.36810122722,5,0.1,4385.965,1,1,1,1,NA
"567",56.6,3443786.84694672,2917.02671426764,5,0.1,4385.965,1,1,1,1,NA
"568",56.7,3454488.20361405,2898.56915982194,5,0.1,4385.965,1,1,1,1,NA
"569",56.8,3465150.69635753,2880.98099856924,5,0.1,4385.965,1,1,1,1,NA
"570",56.9,3475771.89451052,2864.24702086416,5,0.1,4385.965,1,1,1,1,NA
"571",57,3486349.42088132,2848.35069133959,5,0.1,4385.965,1,1,1,1,NA
"572",57.1,3496880.96280953,2833.27427077011,5,0.1,4385.965,1,1,1,1,NA
"573",57.2,3507364.27263445,2818.99956449322,5,0.1,4385.965,1,1,1,1,NA
"574",57.3,3517797.15682543,2805.50902701849,5,0.1,4385.965,1,1,1,1,NA
"575",57.4,3528177.45670106,2792.78682803932,5,0.1,4385.965,1,1,1,1,NA
"576",57.5,3538503.0280984,2780.81950000075,5,0.1,4385.965,1,1,1,1,NA
"577",57.6,3548771.72536472,2769.59596470917,5,0.1,4385.965,1,1,1,1,NA
"578",57.7,3558981.39559649,2759.10677245035,5,0.1,4385.965,1,1,1,1,NA
"579",57.8,3569129.88508146,2749.34312674282,5,0.1,4385.965,1,1,1,1,NA
"580",57.9,3579215.05410339,2740.2957963465,5,0.1,4385.965,1,1,1,1,NA
"581",58,3589234.79546372,2731.95433770407,5,0.1,4385.965,1,1,1,1,NA
"582",58.1,3599187.04945692,2724.30692403236,5,0.1,4385.965,1,1,1,1,NA
"583",58.2,3609069.80968741,2717.34082186005,5,0.1,4385.965,1,1,1,1,NA
"584",58.3,3618881.11728772,2711.04334291486,5,0.1,4385.965,1,1,1,1,NA
"585",58.4,3628619.04511086,2705.40293342519,5,0.1,4385.965,1,1,1,1,NA
"586",58.5,3638281.67699689,2700.41001429451,5,0.1,4385.965,1,1,1,1,NA
"587",58.6,3647867.08904978,2696.0572719093,5,0.1,4385.965,1,1,1,1,NA
"588",58.7,3657373.33916321,2692.33929857304,5,0.1,4385.965,1,1,1,1,NA
"589",58.8,3666798.46896124,2689.25165462658,5,0.1,4385.965,1,1,1,1,NA
"590",58.9,3676140.51679423,2686.78976874738,5,0.1,4385.965,1,1,1,1,NA
"591",59,3685397.53552821,2684.94805804183,5,0.1,4385.965,1,1,1,1,NA
"592",59.1,3694567.61099553,2683.71946543032,5,0.1,4385.965,1,1,1,1,NA
"593",59.2,3703648.8730809,2683.0956633165,5,0.1,4385.965,1,1,1,1,NA
"594",59.3,3712639.49537556,2683.06782573161,5,0.1,4385.965,1,1,1,1,NA
"595",59.4,3721537.68329209,2683.62769407787,5,0.1,4385.965,1,1,1,1,NA
"596",59.5,3730341.65454291,2684.76855844099,5,0.1,4385.965,1,1,1,1,NA
"597",59.6,3739049.61818722,2686.48580578818,5,0.1,4385.965,1,1,1,1,NA
"598",59.7,3747659.75989353,2688.77683762686,5,0.1,4385.965,1,1,1,1,NA
"599",59.8,3756170.23848558,2691.64038021732,5,0.1,4385.965,1,1,1,1,NA
"600",59.9,3764579.1949068,2695.07540608569,5,0.1,4385.965,1,1,1,1,NA
"601",60,3772884.77134703,2699.0800857897,5,0.1,4385.965,1,1,1,1,NA
"602",60.1,3781085.13025809,2703.65115381086,5,0.1,4385.965,1,1,1,1,NA
"603",60.2,3789178.47070695,2708.78380629204,5,0.1,4385.965,1,1,1,1,NA
"604",60.3,3797163.03395465,2714.4722505117,5,0.1,4385.965,1,1,1,1,NA
"605",60.4,3805037.09637695,2720.71069290201,5,0.1,4385.965,1,1,1,1,NA
"606",60.5,3812798.95195494,2727.49441702486,5,0.1,4385.965,1,1,1,1,NA
"607",60.6,3820446.89034551,2734.82056830382,5,0.1,4385.965,1,1,1,1,NA
"608",60.7,3827979.17719648,2742.68843517407,5,0.1,4385.965,1,1,1,1,NA
"609",60.8,3835394.04776508,2751.09879358004,5,0.1,4385.965,1,1,1,1,NA
"610",60.9,3842689.71041999,2760.05305143614,5,0.1,4385.965,1,1,1,1,NA
"611",61,3849864.36356543,2769.55216808902,5,0.1,4385.965,1,1,1,1,NA
"612",61.1,3856916.21688766,2779.5958092511,5,0.1,4385.965,1,1,1,1,NA
"613",61.2,3863843.50944298,2790.18202874743,5,0.1,4385.965,1,1,1,1,NA
"614",61.3,3870644.5195324,2801.30753331309,5,0.1,4385.965,1,1,1,1,NA
"615",61.4,3877317.56680611,2812.96839488543,5,0.1,4385.965,1,1,1,1,NA
"616",61.5,3883860.99933278,2825.16112877545,5,0.1,4385.965,1,1,1,1,NA
"617",61.6,3890273.17298669,2837.88367158355,5,0.1,4385.965,1,1,1,1,NA
"618",61.7,3896552.42991397,2851.13592379892,5,0.1,4385.965,1,1,1,1,NA
"619",61.8,3902697.08369635,2864.91965929304,5,0.1,4385.965,1,1,1,1,NA
"620",61.9,3908705.41665337,2879.23782180297,5,0.1,4385.965,1,1,1,1,NA
"621",62,3914575.69061321,2894.09344194223,5,0.1,4385.965,1,1,1,1,NA
